Time,Waiting Time
6.64472,0.00036
6.64504,0.00068
6.64611,0
6.64643,0.00032
6.64674,0.00063
6.64698,5E-05
6.64729,0.00036
6.64761,0.00068
6.64868,0
6.649,0.00032
6.64931,0.00063
6.64955,5E-05
6.64986,0.00036
6.65018,0.00068
6.65125,0
6.65157,0.00032
6.65188,0.00063
6.65219,0
6.6525,0.00031
6.65281,0.00062
6.65394,0
6.65425,0.00031
6.65457,0.00063
6.6548,4E-05
6.65512,0.00036
6.65543,0.00067
6.65651,0
6.65682,0.00031
6.65714,0.00063
6.65737,5E-05
6.65769,0.00037
6.658,0.00068
6.65908,0
6.65939,0.00031
6.65971,0.00063
6.65994,5E-05
6.66026,0.00037
6.66057,0.00068
6.66165,0
6.66196,0.00031
6.66228,0.00063
6.66251,5E-05
6.66283,0.00037
6.66314,0.00068
6.66433,0
6.66465,0.00032
6.66496,0.00063
6.6652,5E-05
6.66551,0.00036
6.66583,0.00068
6.6669,0
6.66722,0.00032
6.66753,0.00063
6.66777,5E-05
6.66808,0.00036
6.6684,0.00068
6.66947,0
6.66979,0.00032
6.6701,0.00063
6.67034,5E-05
6.67065,0.00036
6.67097,0.00068
6.67204,0
6.67236,0.00032
6.67267,0.00063
6.67291,5E-05
6.67322,0.00036
6.67354,0.00068
6.67461,0
6.67493,0.00032
6.67524,0.00063
6.67555,0
6.67586,0.00031
6.67617,0.00062
6.6773,0
6.67761,0.00031
6.67793,0.00063
6.67816,4E-05
6.67848,0.00036
6.67879,0.00067
6.67987,0
6.68018,0.00031
6.6805,0.00063
6.68073,5E-05
6.68105,0.00037
6.68136,0.00068
6.68244,0
6.68275,0.00031
6.68307,0.00063
6.6833,5E-05
6.68362,0.00037
6.68393,0.00068
6.68501,0
6.68532,0.00031
6.68564,0.00063
6.68587,5E-05
6.68619,0.00037
6.6865,0.00068
6.68769,0
6.68801,0.00032
6.68832,0.00063
6.68856,5E-05
6.68887,0.00036
6.68919,0.00068
6.69026,0
6.69058,0.00032
6.69089,0.00063
6.69113,5E-05
6.69144,0.00036
6.69176,0.00068
6.69283,0
6.69315,0.00032
6.69346,0.00063
6.6937,5E-05
6.69401,0.00036
6.69433,0.00068
6.6954,0
6.69572,0.00032
6.69603,0.00063
6.69627,5E-05
6.69658,0.00036
6.6969,0.00068
6.69797,0
6.69829,0.00032
6.6986,0.00063
6.69891,0
6.69922,0.00031
6.69953,0.00062
6.70066,0
6.70097,0.00031
6.70129,0.00063
6.70152,4E-05
6.70184,0.00036
6.70215,0.00067
6.70323,0
7.10524,0
6.70354,0.00031
6.70386,0.00063
6.70409,5E-05
6.70441,0.00037
6.70472,0.00068
6.7058,0
6.70611,0.00031
6.70643,0.00063
7.10714,0
6.70666,5E-05
6.70698,0.00037
7.10796,0
6.70729,0.00068
6.70837,0
