Time,Waiting Time
3.9844,0.00088
3.98519,0.00135
3.98598,0.00191
3.98657,1.00E-05
3.98735,0.00048
3.98814,0.00103
3.98873,0.00089
3.98952,0.00136
3.9903,0.00191
3.99089,1.00E-05
3.99168,0.00048
3.99247,0.00104
3.99305,0.00088
3.99384,0.00136
3.99463,0.00191
3.99522,2.00E-05
3.996,0.00048
3.99679,0.00104
3.99738,0.00078
3.99817,0.00125
3.99895,0.0018
3.99954,2.00E-05
4.00033,0.00049
4.00112,0.00105
4.00171,0.00078
4.00249,0.00125
4.00328,0.0018
4.00387,2.00E-05
4.00465,0.00049
4.00544,0.00104
4.00603,0.00078
4.00682,0.00126
4.0076,0.0018
4.00819,2.00E-05
4.00898,0.0005
4.00977,0.00105
4.01036,0.00079
4.01114,0.00126
4.01193,0.00181
4.01252,3.00E-05
4.01331,0.00051
4.01409,0.00105
4.01468,0.00079
4.01547,0.00126
4.01625,0.00181
4.01684,3.00E-05
4.01763,0.0005
4.01842,0.00106
4.01901,0.0008
4.01979,0.00126
4.02058,0.00182
4.02117,4.00E-05
4.02196,0.00051
4.02274,0.00106
4.02333,0.0008
4.02412,0.00127
4.02491,0.00183
4.02549,4.00E-05
4.02628,0.00051
4.02707,0.00107
4.02766,0.0008
4.02844,0.00127
4.02923,0.00182
4.02982,4.00E-05
4.03061,0.00052
4.03139,0.00106
4.03198,0.0008
4.03277,0.00128
4.03356,0.00183
4.03415,5.00E-05
4.03493,0.00052
4.03572,0.00107
4.03631,0.00081
4.03709,0.00128
4.03788,0.00183
4.03847,5.00E-05
4.03926,0.00053
4.04004,0.00107
4.04063,0.00081
4.04142,0.00129
4.04221,0.00184
4.0428,6.00E-05
4.04358,0.00053
4.04437,0.00108
4.04496,0.00082
4.04575,0.00129
4.04653,0.00184
4.04712,6.00E-05
4.04791,0.00053
4.04869,0.00108
4.04928,0.00082
4.05007,0.00129
4.05086,0.00185
4.05145,7.00E-05
4.05223,0.00053
4.05302,0.00109
4.05361,0.00082
4.0544,0.0013
4.05518,0.00184
4.05577,6.00E-05
4.05656,0.00054
4.05735,0.00109
4.05793,0.00082
4.05872,0.0013
4.05951,0.00185
4.0601,7.00E-05
4.06088,0.00054
4.06167,0.00109
4.06226,0.00083
4.06305,0.00131
4.06383,0.00185
4.06442,7.00E-05
4.06521,0.00055
4.066,0.0011
4.06659,0.00084
4.06737,0.00131
4.06816,0.00186
4.06875,8.00E-05
4.06953,0.00055
4.07032,0.0011
4.07091,0.00084
4.0717,0.00131
4.07248,0.00186
4.07307,8.00E-05
4.07386,0.00055
4.07465,0.00111
4.07524,0.00085
4.07602,0.00131
4.07681,0.00187
4.0774,9.00E-05
4.07819,0.00056
4.07897,0.00111
4.07956,0.00085
4.08035,0.00132
4.08113,0.00186
4.08172,9.00E-05
4.08251,0.00056
4.0833,0.00111
4.08389,0.00085
4.08467,0.00132
4.08546,0.00187
4.08605,9.00E-05
4.08684,0.00057
4.08762,0.00111
4.08821,0.00085
4.089,0.00133
4.08979,0.00188
4.09037,9.00E-05
4.09116,0.00057
4.09195,0.00112
4.09254,0.00086
4.09332,0.00133
4.09411,0.00188
4.0947,1.00E-04
4.09549,0.00058
4.09627,0.00112
4.09686,0.00086
4.09765,0.00133
4.09844,0.00189
4.09904,0
4.09982,0.00047
4.10061,0.00102
4.1012,0.00088
4.10199,0.00135
4.10277,0.0019
4.10336,0
4.10415,0.00048
4.10494,0.00103
4.10553,0.00089
4.10631,0.00135
4.1071,0.00191
4.10769,1.00E-05
4.10848,0.00048
4.10926,0.00103
4.10985,0.00088
4.11064,0.00136
4.11142,0.0019
4.11201,1.00E-05
4.1128,0.00048
4.11359,0.00104
4.11418,0.00089
4.11496,0.00136
4.11575,0.00191
4.11634,2.00E-05
4.11713,0.00049
4.11791,0.00104
4.1185,0.00077
4.11929,0.00125
4.12008,0.0018
4.12066,1.00E-05
4.12145,0.00049
4.12224,0.00104
4.12283,0.00078
4.12361,0.00125
4.1244,0.0018
4.12499,2.00E-05
4.12578,0.0005
4.12656,0.00104
4.12715,0.00078
4.12794,0.00126
4.12873,0.00181
4.12932,3.00E-05
4.1301,0.0005
4.13089,0.00105
4.13148,0.00079
4.13226,0.00125
4.13305,0.00181
4.13364,3.00E-05
4.13443,0.0005
4.13521,0.00105
4.1358,0.00079
4.13659,0.00126
4.13738,0.00182
4.13797,4.00E-05
4.13875,0.0005
4.13954,0.00106
4.14013,0.0008
4.14092,0.00127
4.1417,0.00182
4.14229,4.00E-05
4.14308,0.00051
4.14386,0.00106
